State;Account Length;Area Code;Phone;Int'l Plan;VMail Plan;VMail Message;Day Mins;Day Calls;Day Charge;Eve Mins;Eve Calls;Eve Charge;Night Mins;Night Calls;Night Charge;Intl Mins;Intl Calls;Intl Charge;CustServ Calls;Churn?
IN;36;415;405-8867;no;no;0;253.400000;77;43.080000;182.400000;151;15.500000;275.800000;103;12.410000;8.400000;2;2.270000;1;False.
IN;100;415;406-7643;no;yes;32;125.200000;123;21.280000;230.900000;101;19.630000;192.000000;106;8.640000;12.600000;9;3.400000;3;False.
IN;140;415;413-3990;no;no;0;160.500000;114;27.290000;240.500000;103;20.440000;233.500000;121;10.510000;11.300000;4;3.050000;1;False.
IN;87;510;414-2606;no;no;0;189.500000;113;32.220000;204.900000;100;17.420000;221.700000;93;9.980000;13.400000;3;3.620000;1;False.
IN;60;408;420-5645;no;no;0;220.600000;57;37.500000;211.100000;115;17.940000;249.000000;129;11.210000;6.800000;3;1.840000;1;False.
KS;103;408;342-3678;yes;no;0;62.800000;124;10.680000;170.400000;66;14.480000;280.200000;78;12.610000;9.400000;4;2.540000;3;False.
KS;127;415;345-2931;no;no;0;221.000000;100;37.570000;160.700000;113;13.660000;233.100000;96;10.490000;6.800000;4;1.840000;2;False.
KS;128;415;347-7773;no;no;0;103.300000;122;17.560000;245.900000;123;20.900000;161.100000;95;7.250000;6.400000;7;1.730000;0;False.
KS;101;415;347-9968;no;no;0;231.300000;87;39.320000;224.700000;88;19.100000;214.600000;69;9.660000;7.200000;7;1.940000;1;False.
KS;137;408;352-8202;no;no;0;205.900000;88;35.000000;209.300000;86;17.790000;289.900000;84;13.050000;14.500000;4;3.920000;2;False.
KS;127;415;354-6810;no;yes;24;154.800000;69;26.320000;177.200000;105;15.060000;207.600000;102;9.340000;9.000000;4;2.430000;1;False.
KS;57;415;362-2067;no;no;0;158.100000;117;26.880000;115.200000;149;9.790000;182.400000;92;8.210000;11.800000;7;3.190000;0;False.
KS;57;415;363-8424;no;yes;37;201.200000;76;34.200000;280.100000;122;23.810000;154.200000;110;6.940000;11.800000;1;3.190000;1;False.
KS;67;510;366-4426;no;no;0;129.000000;78;21.930000;188.000000;116;15.980000;235.000000;102;10.580000;11.200000;3;3.020000;2;False.
KS;132;415;369-3214;no;no;0;83.400000;110;14.180000;232.200000;137;19.740000;146.700000;114;6.600000;7.600000;5;2.050000;1;False.
KS;117;415;372-1493;no;no;0;184.800000;83;31.420000;248.600000;101;21.130000;133.100000;113;5.990000;9.600000;8;2.590000;1;False.
KS;94;510;375-8505;no;yes;28;233.200000;88;39.640000;113.300000;102;9.630000;118.000000;71;5.310000;16.100000;4;4.350000;0;False.
KS;65;415;392-4680;no;yes;34;208.800000;119;35.500000;142.100000;106;12.080000;214.600000;87;9.660000;12.500000;4;3.380000;4;False.
KS;120;510;392-5605;no;no;0;158.000000;110;26.860000;197.000000;103;16.750000;154.900000;132;6.970000;10.000000;5;2.700000;1;False.
KS;164;510;394-3051;no;yes;30;238.800000;100;40.600000;230.000000;121;19.550000;206.300000;66;9.280000;13.200000;8;3.560000;1;False.
KS;186;510;400-6454;no;no;0;137.800000;97;23.430000;187.700000;118;15.950000;146.400000;85;6.590000;8.700000;6;2.350000;1;False.
KS;99;415;407-1896;no;no;0;191.200000;110;32.500000;163.900000;102;13.930000;243.600000;114;10.960000;14.100000;3;3.810000;1;False.
KS;70;408;411-4582;no;no;0;232.100000;122;39.460000;292.300000;112;24.850000;201.200000;112;9.050000;0.000000;0;0.000000;3;False.
KS;52;415;413-4831;no;no;0;165.500000;78;28.140000;205.500000;89;17.470000;213.600000;124;9.610000;12.200000;6;3.290000;0;False.
KS;159;415;415-2176;no;yes;19;184.100000;78;31.300000;194.500000;71;16.530000;225.600000;101;10.150000;16.900000;3;4.560000;0;False.
KS;148;510;415-4051;no;no;0;239.300000;84;40.680000;195.700000;85;16.630000;232.600000;104;10.470000;10.900000;3;2.940000;1;False.
KS;132;415;420-9973;no;no;0;190.100000;105;32.320000;182.200000;116;15.490000;279.800000;105;12.590000;13.000000;2;3.510000;1;False.
KY;172;415;343-5347;no;no;0;172.500000;85;29.330000;253.100000;71;21.510000;221.600000;113;9.970000;5.900000;6;1.590000;0;False.
KY;57;415;344-4691;no;yes;29;279.900000;121;47.580000;223.100000;109;18.960000;251.700000;94;11.330000;13.000000;2;3.510000;1;False.
KY;55;415;345-4551;no;yes;28;105.300000;82;17.900000;197.400000;109;16.780000;187.500000;91;8.440000;8.600000;6;2.320000;2;False.
KY;56;415;347-1640;yes;no;0;177.700000;114;30.210000;215.600000;110;18.330000;236.700000;67;10.650000;10.500000;5;2.840000;1;False.
KY;66;510;348-8679;no;yes;33;88.800000;104;15.100000;109.600000;94;9.320000;172.700000;107;7.770000;7.100000;9;1.920000;3;False.
KY;64;415;349-8391;yes;no;0;146.700000;83;24.940000;148.300000;91;12.610000;238.600000;69;10.740000;12.500000;3;3.380000;3;False.
KY;112;415;360-8135;no;no;0;170.500000;113;28.990000;193.200000;129;16.420000;188.000000;91;8.460000;11.200000;6;3.020000;0;False.
KY;80;408;375-3586;no;no;0;209.900000;74;35.680000;195.100000;77;16.580000;208.200000;119;9.370000;8.800000;4;2.380000;2;False.
KY;108;408;376-4665;no;no;0;73.800000;105;12.550000;143.400000;114;12.190000;170.200000;98;7.660000;10.900000;3;2.940000;2;False.
KY;111;415;376-9513;no;no;0;255.900000;97;43.500000;204.100000;129;17.350000;171.300000;84;7.710000;12.300000;5;3.320000;3;False.
KY;79;415;377-5417;no;no;0;236.800000;135;40.260000;186.400000;87;15.840000;126.900000;112;5.710000;10.400000;5;2.810000;2;False.
KY;73;510;377-8309;no;no;0;234.700000;102;39.900000;195.700000;110;16.630000;253.400000;71;11.400000;8.400000;8;2.270000;2;False.
KY;45;415;378-5692;no;yes;22;196.600000;84;33.420000;313.200000;92;26.620000;163.300000;108;7.350000;11.900000;3;3.210000;0;False.
KY;122;408;392-1616;no;yes;27;253.700000;84;43.130000;229.200000;109;19.480000;190.500000;123;8.570000;9.200000;5;2.480000;7;False.
KY;108;415;393-9424;no;yes;35;169.800000;136;28.870000;173.700000;101;14.760000;214.600000;105;9.660000;9.500000;7;2.570000;2;False.
KY;131;415;400-4020;no;no;0;166.500000;129;28.310000;210.200000;107;17.870000;257.200000;93;11.570000;9.900000;5;2.670000;1;False.
KY;71;510;403-1953;no;yes;22;141.400000;107;24.040000;163.000000;105;13.860000;220.000000;99;9.900000;5.600000;3;1.510000;2;False.
KY;105;415;404-6357;no;yes;24;274.700000;99;46.700000;193.500000;118;16.450000;299.600000;109;13.480000;10.800000;3;2.920000;3;False.
KY;76;415;407-8575;no;no;0;204.000000;69;34.680000;225.100000;110;19.130000;240.300000;85;10.810000;9.600000;5;2.590000;1;False.
KY;72;408;407-9290;no;no;0;177.100000;97;30.110000;184.700000;105;15.700000;174.100000;94;7.830000;8.000000;6;2.160000;1;False.
KY;71;415;414-5422;no;no;0;104.000000;92;17.680000;197.000000;125;16.750000;110.100000;123;4.950000;14.600000;8;3.940000;0;False.
LA;149;415;328-7209;no;yes;20;198.900000;77;33.810000;274.000000;88;23.290000;190.700000;76;8.580000;14.300000;9;3.860000;1;False.
LA;128;415;333-9266;no;no;0;148.500000;105;25.250000;243.000000;106;20.660000;255.200000;114;11.480000;6.800000;2;1.840000;1;False.
LA;117;408;335-4719;no;no;0;184.500000;97;31.370000;351.600000;80;29.890000;215.800000;90;9.710000;8.700000;4;2.350000;1;False.
LA;27;408;348-7556;no;no;0;82.600000;105;14.040000;204.000000;99;17.340000;224.200000;122;10.090000;9.100000;4;2.460000;1;False.
LA;153;510;350-2075;no;no;0;166.800000;127;28.360000;143.500000;121;12.200000;210.700000;130;9.480000;11.800000;4;3.190000;0;False.
LA;123;510;352-4182;no;yes;32;212.300000;77;36.090000;251.500000;78;21.380000;208.700000;85;9.390000;6.600000;2;1.780000;3;False.
LA;98;408;352-9050;no;no;0;136.100000;82;23.140000;156.300000;118;13.290000;158.800000;83;7.150000;10.100000;5;2.730000;2;False.
LA;114;415;356-8982;no;no;0;169.200000;96;28.760000;149.900000;83;12.740000;196.900000;119;8.860000;4.600000;4;1.240000;2;False.
LA;158;408;359-6995;no;no;0;202.000000;126;34.340000;163.500000;86;13.900000;195.400000;84;8.790000;10.400000;6;2.810000;1;False.
LA;128;415;361-2170;no;no;0;147.700000;94;25.110000;283.300000;83;24.080000;188.300000;124;8.470000;6.900000;5;1.860000;2;False.
LA;162;510;373-6681;no;yes;33;184.500000;139;31.370000;183.200000;78;15.570000;127.400000;106;5.730000;12.300000;6;3.320000;0;False.
LA;99;510;379-9821;no;no;0;142.300000;89;24.190000;204.500000;95;17.380000;203.100000;114;9.140000;9.100000;1;2.460000;0;False.
LA;91;415;382-6153;no;no;0;190.500000;128;32.390000;205.500000;103;17.470000;130.700000;63;5.880000;13.800000;5;3.730000;0;False.
LA;172;408;383-1121;no;no;0;212.000000;121;36.040000;31.200000;115;2.650000;293.300000;78;13.200000;12.600000;10;3.400000;3;False.
LA;115;415;386-6306;no;yes;26;170.500000;107;28.990000;217.200000;77;18.460000;225.700000;71;10.160000;13.600000;5;3.670000;6;False.
LA;121;408;390-8760;no;no;0;181.500000;121;30.860000;218.400000;98;18.560000;161.600000;103;7.270000;8.500000;5;2.300000;1;False.
LA;172;415;392-8905;no;no;0;215.700000;140;36.670000;146.300000;84;12.440000;264.600000;83;11.910000;7.100000;1;1.920000;3;False.
LA;118;408;405-9496;no;no;0;187.400000;97;31.860000;177.800000;89;15.110000;233.400000;97;10.500000;12.200000;6;3.290000;1;False.
LA;179;408;415-2393;no;no;0;219.200000;92;37.260000;149.400000;125;12.700000;244.700000;104;11.010000;6.100000;5;1.650000;0;False.
MA;86;510;330-7483;no;no;0;176.300000;79;29.970000;259.200000;97;22.030000;287.400000;78;12.930000;6.200000;3;1.670000;0;False.
MA;127;510;336-1880;no;yes;19;129.700000;115;22.050000;160.800000;101;13.670000;265.000000;63;11.930000;12.200000;3;3.290000;2;False.
MA;103;415;337-4697;no;no;0;185.000000;117;31.450000;223.300000;94;18.980000;222.800000;91;10.030000;12.600000;2;3.400000;2;False.
MA;118;408;343-7734;yes;no;0;160.000000;123;27.200000;175.400000;96;14.910000;184.800000;99;8.320000;9.900000;3;2.670000;2;False.
MA;69;510;352-5000;no;no;0;195.100000;91;33.170000;261.500000;57;22.230000;203.800000;90;9.170000;11.400000;5;3.080000;0;False.
MA;105;415;354-4448;no;yes;21;147.000000;112;24.990000;197.300000;43;16.770000;267.400000;93;12.030000;8.700000;3;2.350000;2;False.
MA;121;510;355-9993;no;yes;24;218.200000;88;37.090000;348.500000;108;29.620000;212.600000;118;9.570000;7.500000;7;2.030000;3;False.
MA;46;408;357-1085;no;no;0;139.400000;81;23.700000;223.700000;113;19.010000;173.100000;77;7.790000;13.600000;6;3.670000;1;False.
MA;67;415;357-6348;no;yes;34;161.700000;114;27.490000;207.600000;115;17.650000;205.700000;114;9.260000;9.200000;4;2.480000;0;False.
MA;96;415;359-9369;no;no;0;173.900000;111;29.560000;287.400000;105;24.430000;204.800000;91;9.220000;9.100000;7;2.460000;1;False.
MA;42;408;364-6801;no;no;0;241.200000;134;41.000000;116.500000;114;9.900000;152.200000;91;6.850000;10.600000;4;2.860000;0;False.
MA;93;415;368-3287;no;yes;31;237.200000;85;40.320000;213.100000;100;18.110000;192.700000;87;8.670000;10.700000;4;2.890000;1;False.
MA;122;408;371-3498;no;yes;29;195.400000;83;33.220000;268.200000;93;22.800000;168.000000;95;7.560000;8.400000;6;2.270000;3;False.
MA;80;408;377-8266;no;no;0;148.600000;106;25.260000;210.800000;65;17.920000;203.700000;86;9.170000;10.000000;2;2.700000;2;False.
MA;145;415;381-7003;no;no;0;175.800000;89;29.890000;274.300000;119;23.320000;226.600000;69;10.200000;12.400000;4;3.350000;1;False.
MA;88;408;383-5109;no;yes;45;80.300000;140;13.650000;153.300000;101;13.030000;309.200000;123;13.910000;12.800000;3;3.460000;2;False.
MA;128;415;385-6778;no;no;0;195.600000;99;33.250000;267.800000;120;22.760000;164.900000;76;7.420000;16.000000;2;4.320000;0;False.
MA;160;408;387-3332;no;no;0;166.800000;109;28.360000;236.000000;117;20.060000;307.600000;77;13.840000;9.300000;1;2.510000;1;False.
MA;81;510;403-4200;no;no;0;220.800000;77;37.540000;148.500000;87;12.620000;183.900000;100;8.280000;7.600000;3;2.050000;2;False.
MA;132;415;405-6298;no;no;0;117.600000;66;19.990000;214.000000;108;18.190000;239.500000;94;10.780000;8.800000;5;2.380000;1;False.
MA;79;415;419-2767;no;no;0;156.900000;109;26.670000;122.200000;87;10.390000;189.100000;103;8.510000;11.300000;5;3.050000;3;False.
MA;77;408;420-3042;no;yes;17;204.900000;84;34.830000;201.000000;102;17.090000;219.700000;97;9.890000;11.300000;5;3.050000;0;False.
MD;86;408;329-2789;no;no;0;226.300000;88;38.470000;223.000000;107;18.960000;255.600000;92;11.500000;13.000000;3;3.510000;4;False.
MD;74;415;331-9293;no;no;0;155.700000;116;26.470000;173.700000;63;14.760000;257.400000;97;11.580000;8.100000;4;2.190000;0;False.
MD;136;415;336-6997;no;no;0;252.400000;74;42.910000;167.900000;81;14.270000;248.300000;110;11.170000;10.700000;3;2.890000;2;False.
MD;42;408;337-7163;no;no;0;196.500000;89;33.410000;241.300000;123;20.510000;143.200000;105;6.440000;4.000000;7;1.080000;0;False.
MD;98;415;338-6283;no;no;0;206.500000;92;35.110000;176.200000;152;14.980000;232.800000;115;10.480000;12.400000;5;3.350000;5;False.
MD;83;510;340-9013;no;no;0;78.100000;70;13.280000;239.300000;115;20.340000;144.400000;112;6.500000;12.300000;4;3.320000;1;False.
MD;73;510;341-1412;no;no;0;254.700000;80;43.300000;90.200000;79;7.670000;153.400000;60;6.900000;10.600000;8;2.860000;0;False.
MD;90;415;344-6404;no;no;0;145.600000;103;24.750000;197.100000;137;16.750000;294.500000;83;13.250000;10.500000;4;2.840000;0;False.
MD;160;415;348-3338;no;no;0;256.000000;111;43.520000;187.400000;61;15.930000;119.100000;81;5.360000;11.500000;4;3.110000;3;False.
MD;125;408;349-6464;no;no;0;137.100000;94;23.310000;209.800000;83;17.830000;238.400000;114;10.730000;8.600000;4;2.320000;1;False.
MD;90;415;353-3203;no;no;0;114.400000;122;19.450000;127.700000;154;10.850000;253.100000;109;11.390000;10.100000;5;2.730000;2;False.
MD;79;415;358-4412;no;yes;17;236.700000;95;40.240000;263.500000;56;22.400000;259.600000;107;11.680000;12.000000;4;3.240000;1;False.
MD;85;510;362-2776;yes;no;0;216.000000;73;36.720000;188.200000;117;16.000000;147.100000;98;6.620000;3.600000;7;0.970000;2;False.
MD;141;415;364-5362;no;no;0;185.100000;126;31.470000;233.000000;98;19.810000;152.200000;106;6.850000;9.100000;7;2.460000;0;False.
MD;130;415;364-9567;no;yes;45;174.500000;120;29.670000;217.500000;95;18.490000;220.300000;67;9.910000;12.200000;2;3.290000;1;False.
MD;176;408;365-3493;no;no;0;201.900000;101;34.320000;154.700000;78;13.150000;164.400000;79;7.400000;9.000000;2;2.430000;1;False.
MD;75;415;367-9765;no;yes;39;198.200000;107;33.690000;280.400000;132;23.830000;129.600000;73;5.830000;11.300000;7;3.050000;1;False.
MD;123;408;369-7049;no;no;0;206.900000;115;35.170000;224.400000;86;19.070000;197.400000;60;8.880000;8.300000;2;2.240000;3;False.
MD;129;415;370-5626;no;yes;34;204.500000;79;34.770000;132.800000;113;11.290000;190.100000;117;8.550000;14.800000;9;4.000000;2;False.
MD;120;415;374-3534;no;yes;39;200.300000;68;34.050000;220.400000;97;18.730000;253.800000;116;11.420000;10.500000;4;2.840000;0;False.
MD;51;510;378-6986;no;yes;28;276.700000;121;47.040000;203.700000;99;17.310000;246.200000;88;11.080000;8.300000;3;2.240000;0;False.
MD;166;415;381-1328;no;no;0;136.100000;116;23.140000;181.400000;93;15.420000;131.400000;108;5.910000;11.300000;4;3.050000;0;False.
MD;117;415;385-7688;no;yes;23;198.100000;86;33.680000;177.000000;86;15.050000;180.500000;92;8.120000;6.800000;6;1.840000;1;False.
MD;102;415;386-9774;no;no;0;129.500000;56;22.020000;354.200000;118;30.110000;145.500000;93;6.550000;10.900000;3;2.940000;1;False.
MD;204;510;401-3077;no;no;0;205.200000;145;34.880000;154.800000;95;13.160000;191.400000;77;8.610000;14.100000;5;3.810000;3;False.
MD;106;415;409-2412;no;no;0;208.300000;89;35.410000;169.400000;67;14.400000;102.000000;90;4.590000;15.900000;4;4.290000;3;False.
MD;140;415;412-1076;yes;yes;27;188.900000;124;32.110000;160.900000;102;13.680000;197.700000;100;8.900000;11.500000;5;3.110000;4;False.
ME;36;510;335-3110;no;yes;25;152.800000;110;25.980000;242.800000;67;20.640000;147.400000;74;6.630000;9.100000;2;2.460000;1;False.
ME;140;415;345-9598;no;no;0;159.100000;104;27.050000;269.800000;106;22.930000;220.400000;116;9.920000;10.300000;4;2.780000;1;False.
ME;99;415;347-8205;no;no;0;222.400000;102;37.810000;185.800000;89;15.790000;237.700000;81;10.700000;12.000000;8;3.240000;2;False.
ME;105;510;352-5750;no;no;0;212.000000;113;36.040000;226.600000;128;19.260000;193.600000;114;8.710000;8.900000;7;2.400000;3;False.
ME;100;510;359-8466;no;yes;30;58.800000;104;10.000000;219.500000;107;18.660000;152.300000;118;6.850000;7.100000;3;1.920000;0;False.
ME;39;408;366-5640;no;no;0;154.100000;104;26.200000;204.200000;112;17.360000;196.200000;92;8.830000;9.800000;4;2.650000;2;False.
ME;137;510;368-9860;no;no;0;110.500000;79;18.790000;223.200000;111;18.970000;169.500000;64;7.630000;10.500000;3;2.840000;3;False.
ME;57;415;369-8576;no;yes;33;193.400000;105;32.880000;231.600000;79;19.690000;226.200000;90;10.180000;11.100000;11;3.000000;2;False.
ME;31;415;371-7917;no;no;0;166.100000;105;28.240000;79.300000;93;6.740000;213.700000;98;9.620000;12.700000;2;3.430000;1;False.
ME;57;415;377-3139;no;no;0;221.100000;101;37.590000;236.700000;65;20.120000;252.300000;137;11.350000;9.500000;1;2.570000;0;False.
ME;66;408;378-4145;no;yes;26;254.900000;108;43.330000;243.200000;135;20.670000;190.800000;95;8.590000;5.400000;3;1.460000;2;False.
ME;82;510;381-9049;no;yes;29;207.200000;111;35.220000;254.100000;137;21.600000;169.300000;92;7.620000;9.500000;5;2.570000;2;False.
ME;97;510;390-2891;no;no;0;211.000000;76;35.870000;189.000000;100;16.070000;123.000000;102;5.540000;4.700000;4;1.270000;3;False.
ME;149;415;392-1376;no;yes;18;148.500000;106;25.250000;114.500000;106;9.730000;178.300000;98;8.020000;6.500000;4;1.760000;0;False.
ME;174;415;397-2870;no;no;0;190.300000;98;32.350000;252.700000;70;21.480000;220.600000;97;9.930000;7.200000;9;1.940000;2;False.
ME;59;510;398-4567;no;no;0;166.300000;95;28.270000;239.300000;87;20.340000;123.200000;108;5.540000;10.000000;3;2.700000;2;False.
ME;78;415;400-9510;no;no;0;252.900000;93;42.990000;178.400000;112;15.160000;263.900000;105;11.880000;9.500000;7;2.570000;3;False.
ME;28;415;402-5014;no;no;0;236.800000;102;40.260000;167.100000;87;14.200000;280.200000;115;12.610000;9.700000;3;2.620000;3;False.
ME;108;510;402-9558;no;no;0;246.200000;102;41.850000;202.400000;134;17.200000;180.100000;95;8.100000;9.400000;5;2.540000;1;False.
ME;105;408;402-9982;no;yes;33;209.600000;68;35.630000;146.900000;140;12.490000;121.000000;131;5.440000;10.600000;3;2.860000;2;False.
ME;193;415;403-1742;no;yes;31;71.200000;58;12.100000;124.700000;105;10.600000;155.500000;108;7.000000;11.700000;3;3.160000;0;False.
ME;105;415;403-4442;no;no;0;156.500000;102;26.610000;140.200000;134;11.920000;227.400000;111;10.230000;12.200000;2;3.290000;2;False.
ME;163;415;404-4486;no;no;0;122.400000;129;20.810000;113.400000;108;9.640000;180.200000;97;8.110000;12.500000;7;3.380000;1;False.
ME;105;408;406-2032;no;no;0;115.500000;73;19.640000;267.300000;83;22.720000;114.200000;90;5.140000;13.300000;5;3.590000;3;False.
ME;149;408;408-4323;no;no;0;237.600000;79;40.390000;192.400000;107;16.350000;207.400000;111;9.330000;9.100000;9;2.460000;0;False.
MI;122;510;329-2388;no;no;0;144.200000;87;24.510000;212.200000;74;18.040000;169.300000;87;7.620000;9.500000;4;2.570000;0;False.
MI;79;510;337-9569;no;no;0;220.900000;107;37.550000;192.200000;97;16.340000;161.000000;74;7.250000;12.200000;2;3.290000;1;False.
MI;81;408;346-1095;no;no;0;166.200000;102;28.250000;217.600000;112;18.500000;220.200000;68;9.910000;13.200000;2;3.560000;4;False.
MI;158;415;348-5569;no;no;0;195.900000;103;33.300000;89.100000;95;7.570000;302.200000;82;13.600000;10.300000;3;2.780000;1;False.
MI;110;510;357-5784;no;no;0;18.900000;92;3.210000;258.400000;81;21.960000;109.600000;74;4.930000;14.800000;4;4.000000;1;False.
MI;127;510;357-7875;no;yes;25;203.800000;118;34.650000;267.100000;48;22.700000;225.100000;105;10.130000;7.300000;5;1.970000;0;False.
MI;50;415;361-3779;no;yes;35;192.600000;97;32.740000;135.200000;101;11.490000;216.200000;101;9.730000;7.900000;2;2.130000;2;False.
MI;65;415;363-5450;no;no;0;211.300000;120;35.920000;162.600000;122;13.820000;134.700000;118;6.060000;13.200000;5;3.560000;3;False.
MI;105;510;367-1062;no;no;0;140.600000;109;23.900000;178.600000;51;15.180000;217.000000;83;9.760000;6.800000;3;1.840000;2;False.
MI;86;408;369-6308;no;no;0;148.200000;71;25.190000;285.100000;91;24.230000;166.400000;155;7.490000;6.200000;3;1.670000;2;False.
MI;134;415;369-9772;no;yes;41;162.000000;82;27.540000;324.700000;77;27.600000;160.100000;112;7.200000;11.900000;5;3.210000;0;False.
MI;86;415;370-8463;no;yes;28;221.600000;74;37.670000;288.400000;100;24.510000;240.300000;105;10.810000;9.000000;2;2.430000;1;False.
MI;45;510;375-8934;no;yes;26;91.700000;104;15.590000;150.600000;119;12.800000;63.300000;103;2.850000;7.700000;5;2.080000;1;False.
MI;59;415;375-9671;no;no;0;204.300000;65;34.730000;247.300000;123;21.020000;214.700000;94;9.660000;12.000000;4;3.240000;1;False.
MI;102;510;381-2726;no;no;0;242.200000;88;41.170000;233.200000;89;19.820000;188.500000;121;8.480000;6.200000;6;1.670000;3;False.
MI;157;415;381-4756;no;yes;28;192.600000;107;32.740000;195.500000;74;16.620000;109.700000;139;4.940000;6.800000;5;1.840000;3;False.
MI;147;415;382-4943;no;no;0;130.600000;83;22.200000;208.100000;144;17.690000;204.600000;72;9.210000;15.600000;3;4.210000;3;False.
MI;52;415;383-6356;no;no;0;204.400000;97;34.750000;273.200000;128;23.220000;179.600000;118;8.080000;11.000000;5;2.970000;1;False.
MI;37;415;386-1131;no;no;0;191.400000;116;32.540000;167.400000;99;14.230000;216.500000;112;9.740000;14.000000;5;3.780000;3;False.
MI;30;510;391-6607;no;no;0;227.400000;88;38.660000;182.500000;100;15.510000;191.700000;134;8.630000;12.500000;3;3.380000;0;False.
MI;36;510;400-3637;no;yes;29;281.400000;102;47.840000;202.200000;76;17.190000;187.200000;113;8.420000;9.000000;6;2.430000;2;False.
MI;70;510;400-7809;no;no;0;129.900000;102;22.080000;208.700000;133;17.740000;231.400000;93;10.410000;14.300000;3;3.860000;1;False.
MI;127;415;401-3170;no;no;0;202.100000;103;34.360000;229.400000;86;19.500000;195.200000;113;8.780000;11.500000;3;3.110000;2;False.
MI;87;415;405-4303;no;no;0;198.300000;80;33.710000;187.000000;89;15.900000;133.500000;96;6.010000;16.600000;4;4.480000;2;False.
MI;48;415;407-2718;no;no;0;240.000000;88;40.800000;141.000000;117;11.990000;128.900000;137;5.800000;7.100000;9;1.920000;1;False.
MI;81;415;408-3384;no;no;0;153.500000;99;26.100000;197.600000;102;16.800000;198.500000;86;8.930000;6.300000;2;1.700000;2;False.
MI;62;415;409-8743;no;no;0;98.900000;103;16.810000;135.400000;122;11.510000;236.600000;82;10.650000;12.200000;1;3.290000;1;False.
MI;76;510;411-1261;no;no;0;90.500000;142;15.390000;211.700000;75;17.990000;194.900000;76;8.770000;9.300000;2;2.510000;1;False.
MI;78;510;414-2695;no;no;0;137.400000;109;23.360000;237.600000;49;20.200000;206.700000;136;9.300000;14.000000;11;3.780000;3;False.
MI;139;415;421-3528;no;yes;20;214.600000;101;36.480000;235.100000;132;19.980000;162.800000;132;7.330000;14.800000;12;4.000000;0;False.
MI;128;415;422-3052;no;no;0;179.400000;94;30.500000;270.400000;92;22.980000;191.000000;88;8.590000;7.900000;4;2.130000;0;False.
MN;100;415;327-8732;no;yes;27;221.700000;100;37.690000;236.100000;70;20.070000;192.700000;91;8.670000;8.000000;4;2.160000;0;False.
MN;96;415;330-2881;no;yes;27;261.300000;96;44.420000;220.900000;101;18.780000;179.400000;97;8.070000;11.300000;2;3.050000;1;False.
MN;80;415;332-2137;no;no;0;105.800000;110;17.990000;43.900000;88;3.730000;189.600000;87;8.530000;13.100000;5;3.540000;0;False.
MN;166;408;333-5551;no;no;0;152.100000;95;25.860000;121.000000;105;10.290000;198.000000;126;8.910000;9.800000;5;2.650000;0;False.
MN;150;415;335-2331;no;no;0;146.300000;133;24.870000;202.700000;95;17.230000;234.700000;103;10.560000;13.100000;3;3.540000;1;False.
MN;13;510;338-7120;no;yes;21;315.600000;105;53.650000;208.900000;71;17.760000;260.100000;123;11.700000;12.100000;3;3.270000;3;False.
MN;95;408;340-4627;no;yes;32;262.200000;123;44.570000;165.200000;82;14.040000;194.300000;57;8.740000;10.600000;5;2.860000;0;False.
MN;74;510;344-5117;no;yes;33;193.700000;91;32.930000;246.100000;96;20.920000;138.000000;92;6.210000;14.600000;3;3.940000;2;False.
MN;50;415;350-8921;no;no;0;157.100000;90;26.710000;223.300000;72;18.980000;181.400000;111;8.160000;6.100000;2;1.650000;1;False.
MN;40;510;354-2189;yes;no;0;170.700000;55;29.020000;179.100000;108;15.220000;281.900000;89;12.690000;8.200000;9;2.210000;3;False.
MN;142;510;355-7895;no;yes;40;237.400000;105;40.360000;175.900000;93;14.950000;210.300000;110;9.460000;9.200000;3;2.480000;3;False.
MN;46;415;355-8887;no;no;0;214.100000;72;36.400000;164.400000;104;13.970000;177.500000;113;7.990000;8.200000;3;2.210000;2;False.
MN;139;510;357-9832;no;yes;25;96.200000;112;16.350000;178.900000;70;15.210000;182.100000;84;8.190000;12.900000;10;3.480000;2;False.
MN;122;415;361-7702;no;no;0;140.100000;120;23.820000;231.400000;128;19.670000;188.100000;127;8.460000;11.200000;5;3.020000;2;False.
MN;101;415;361-9923;no;no;0;183.900000;115;31.260000;255.900000;101;21.750000;275.000000;145;12.380000;10.800000;11;2.920000;1;False.
MN;129;510;368-6892;no;yes;31;193.000000;99;32.810000;224.800000;87;19.110000;197.600000;91;8.890000;10.300000;8;2.780000;2;False.
MN;68;510;370-1525;no;no;0;226.700000;94;38.540000;168.400000;129;14.310000;188.700000;117;8.490000;10.200000;1;2.750000;0;False.
MN;158;408;372-6623;no;no;0;209.900000;112;35.680000;221.300000;82;18.810000;210.000000;93;9.450000;8.200000;3;2.210000;1;False.
MN;117;408;373-3731;no;no;0;161.600000;104;27.470000;196.300000;119;16.690000;294.800000;111;13.270000;13.800000;2;3.730000;1;False.
MN;155;408;374-9531;yes;no;0;250.800000;146;42.640000;152.500000;105;12.960000;148.100000;104;6.660000;10.000000;5;2.700000;2;False.
MN;81;510;375-2522;no;no;0;145.600000;59;24.750000;287.900000;131;24.470000;181.700000;121;8.180000;9.200000;4;2.480000;2;False.
MN;117;408;378-7418;no;yes;21;153.200000;112;26.040000;263.300000;110;22.380000;135.000000;85;6.080000;11.900000;7;3.210000;1;False.
